"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261"
"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",0,0,0,0,0,0,0,0,0.20137,0,9.88572,0,0,0,0,0,0,0,0,0.02541,0,1.76826,0,6.51106,32.3428,3.28875,0.01583,0,0,0.42583,0,0,0,0.03353,0,0,0,0,0,0,0,0,0.00864,0,0,0.01038,0,0,0,0,0,0,0,0,0,0,0.02105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02328,0,0,0,0.2136,0.7853,1.18206,0,0,0,0.00651,0,0,0,0.33571,0.32116,0,0,0.0082,0,0,0,0,0.89704,0.67294,0.47481,0.0799,5.08555,2.3617,1.08479,0.04382,7.15918,0,0.21699,0,0,0,1.98937,0.38421,0.99162,0,0,0,0.00169,0.00531,0,0.7771,0,2.48779,0,0,0,0,0,0,0,0,0.2347,0,0,0,0.00091,0,0,0.06117,0,0.03368,0,0.56717,0.02251,0,0.0764,0,0,0,0.45738,0,0,0.26382,8.43012,0.04064,0.00065,0.06496,0,0,0.48384,0.08291,0.02692,0.92631,0.07653,20.2643,0,0.17177,0,0.05454,0,0,0,0,6.37725,1.00817,0,0,0,0,0,0,0,0.0225,0,0,0,0,0,0,0,0.55953,0,0,0,0.06107,0,0,0,0.00042,0,5.15905,0.01288,0,0,1.08597,0,0,0,0.00518,0,0,0.09596,0,0,0,0,0.01061,0.20032,0.16241,0,0.01002,0.04035,0.25055,0.01369,0,0.05273,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09789,0,0,0,0.04882,0,0,0,0,0,0,0,0.03862,0,0
"6",0,0,0,0,0,0,0,0,0.62999,0,0,0,0,0,0,0,0,0,0,1.07277,0,0.41382,0,0.25232,0.33444,1.12262,0,0,0,1.93736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41514,0,0,0,6.6283,7.32082,0.37816,0,0,0,0,0,0,0,0.00358,0.96659,0,0,0.05944,0,0,0,0,0,0.15574,0.12363,0.0632,3.60706,0,0.02375,0,9.05157,0,0.59551,0,0,0,0,1.10944,0.85951,0,0,0,0,0.13168,0,0.44294,0,1.56979,0,0,0,0,0,0,0,0.00836,0.11644,0,0,0,0,0,1.419,1.17991,0,0,0,10.0248,0.00013,0,0.50434,0.41198,0,0,0.3442,0,0,0.02638,1.65606,0,0.0841,0.34715,0.04048,0,0,0.02692,0.90873,0,1.70668,0.09595,0.00243,0.47971,0,0.29483,0,0,0,0,0.08172,0.73145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41771,0,0,0,0,0,0.01157,0,0,0,0,0.00388,0,0,0,0,0,0,0.05087,0,0,0,0,0,0,0,0.02399,0.36996,0.17578,0,0,0,0.00836,0.00332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02312,0,0,0,0.02198,0,0,0,0,0,0,0,0,0,0
"7",0,0,0,0,0,0,0,0.05091,5.37164,0,0.34478,0,0,0,0,0,0,0,0,0.00024,0,0,0,0.20937,6.15645,0.3823,0,0,0,0.50104,0,0,0,0.00079,0,0,0.01172,0,0,0,0,0,0.02971,0,0,0.11189,0.01392,0,0,0,0,0,0,0,0.00544,0,0.33405,0,0,0,0,0,0,0,0,0,0,0,0.49242,0,0,0,0,0,0,0,0,0,0,0,0,0.02904,0,0,0,1.48282,0.09456,0.87177,0,0,0,0.02219,0,0,0,0.00855,1.56821,0,0,0.03435,0,0,0,0,5.36218,0.02831,0.57296,0.06009,0.95297,0,0.2471,0,10.0859,0.02419,0.06719,0,0,0,0.14225,20.2041,1.87744,0,0,0,0,0.13115,0,0.24021,0,0.16766,0,0,0,0,0,0,0,0,0.12536,0,0,0,0.35918,0,0,0.64509,0,0,0,4.59673,0.01089,0,0.1283,0.10322,0,0,20.4801,0,0,0.26051,0.09743,0.1509,0.00613,0.07808,5.19459,0.04126,0.06795,0,0.93062,2.48765,0.3485,11.3261,0.02732,0.79802,0,0.01978,0,0,0,0,0,0.2879,0,8.95669,0,0,0,0,0,0.02548,0,0,0,0,0,0,0,1.53514,0,0,0,0,0,0.15313,0,0.00091,0,0,0.11041,0,0,0,0,0,0,0.11905,0,0,0,0,0,0,0,0.0169,0.43352,0.01068,0,0,0.10211,0.03105,0.00846,0,0.08862,0,0.16902,0,0,0,0,0,0,0,0,0,0.00047,0,0,0,0,0,0.31071,0,0,0,0,0,0,0,0.14135,0,0
"8",0,0,0,0,0,0,0,0,0.00163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44987,2.09964,7.22966,0,0,0.01678,0.71146,0,0,0,0,0.05684,0,0,0,0,0,0,0,0.18774,0,0,0.06512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40635,0,0,0,0,0,0,0.99782,0,0,0.68604,0.24307,0.76929,0.51517,0,0,0.11187,0,0,0,0,0.08481,1.03364,0,0,0.00141,0,0,0,0,0.37285,0.18168,0.31906,0.09738,0.30093,0,0.22657,0,5.54278,0,0.07895,0,0,0.40798,0,0.02488,1.9325,0,0,0,0.20656,0,0,0.447,0,0,0,0,0,0,0,0,0,0,0.1052,0,0.92014,0,0,0,0,0.57922,0,0,0,1.07243,0.02075,0,0.06501,0,0,0.09491,0.89064,0,0,0.00281,2.53487,0,0.00467,2.94509,0,0,0.01565,0.16902,0.71796,0.12609,1.3826,0.31089,0.03093,0.01491,0,0.07457,0,0,0,0,0,0.79321,0,0,0,0,0,0,0,0.01101,0,0.09914,0.28975,0,0,0,0,0.24331,0,0,0,0,5.08271,0.19482,0,0,0.34817,1.94609,0.01127,0,0,0,0,0,0,0.03784,0,0,0,0,0,0,0,0.03746,0.67197,0.0033,0,0,0.00941,0.13024,0.00791,0,0.32574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36301,0,0,0,0,0,0,0,0.00076,0,0
"9",0,0,0,0,0,0,0,0.12299,0.03783,0,0.36563,0,0,0,0,0,0,0,0,0.01226,0,0.66876,0,27.5092,3.18021,1.11898,0,0,0,0.53578,0,0,0.00914,0.00115,0,0,0,0,0,0,0,0,0,0.27873,0,0.00507,0.098,0,0,0,0,0.20398,0,0,0.03963,0.50215,0.22134,0.01326,0,0,0,0,0,0,0,0,0,0,0.58912,0,0,0,0.07144,0,0,0,0,0,0,0,0,0.00085,0,0,0,3.6554,0,0,0,0,0,0.04947,0,0,0,0.01759,1.12235,0,0,0.02893,0,0,0,0,5.06929,0,0.6672,0,0.68675,0,0,0,1.64702,0.28639,0.42209,0,0,0,2.84181,7.68621,0.75313,0,0,0,0,0,0,0.08357,0,0.08959,0,0,0,0,0,0,0,0,0,0,0,0,0.01315,0,0,0,0,0,0,0.00311,0.20051,0,0,0.20639,8.19419,3.97746,0,0,0,0.32177,0,0.24852,0.00111,0.38092,0,0,0,0.04493,0,0,0,46.9737,0.00065,2.036,0,0.06492,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00706,0,0,0,0,0,0,0,0.24731,0,0,0,0,0,0.02216,0,0.08287,0,0,0.09117,0,0.93494,0,0,0,0,0,0,0,0,0,0,0,0,0.04605,0.08323,0.01099,0.00726,0,0.00346,0.08494,0.21139,0,0,0.30295,0,0,0,0,0,0.20302,0,0,0,0,0,0,0.1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10",0,0,0,0,0,0.00389,0,0,3.29214,0,0,0,0,0,0,0,0,0,0,0.05817,0,0.08873,0,5.4103,6.45174,2.68303,0,0,0,4.54473,0,0,0,0.4495,0,0,0,0,0,0,0,0,0.02733,0,0,0,0,0,0,0,0,0,0,0,0.00587,0,0.02505,0,0,0,0,0,0,0,0,0,0,0,0,0.06951,0,0,0,0,0,0,0,0,0,0,0,0.00297,0,0,0,0.48214,1.08299,0.67606,0,0,0.32781,0.2012,0,0,0,0.00014,1.41493,0,0,0.00811,0,0,0,0,4.49762,0.21982,0.46441,0.11486,3.81511,0,0.13685,0.07262,0.00569,0.32998,0.28991,0,0,0.53055,5.91576,0.86416,4.0911,0.00542,0,0,0,0.0222,0,0.17326,0,1.75479,0,0,0,0,0,0,0,0,0.11326,0,0.12019,0,0.02177,0,0,3.79494,0,0,0.04436,9.62718,0.00425,0,0,1.19638,0,0.54244,3.05955,0,0,0.16636,0,0.0693,0.07574,0.01955,0,0,0,0.36425,0.11892,0.14131,0,7.28477,0.018,0,0,0.11657,0,0,0,0,0.00828,0.25777,0,0,0,0,0,0,0,0.02817,0,1.82096,0.31759,0,0,0,0,0.2332,0,0,0,0,0,0.00014,0,0.06516,0,0,0.15403,0,0,0,0,0,2.46584,0.00896,0,0,0,0,0,0,0,0.10816,0.64632,0.02722,0,0,0.02494,0.14635,0.00491,0,0.1637,1.0522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00135,0.22471,0,0,0.35361,0,0,0,0,0.0935,0,0
"11",0,0,0,0,0,0,0,0,0.00222,0,0.2419,0,0,0,0,0,0,0,0,0.01875,0,0,0,2.14552,3.15984,0.25151,0,0,0,8.02091,0,0,0,0,0,0.3598,0,0,0,0,0,0,0.43702,0,0,0.0226,1.40245,0,0,0,0,0,0,0.00399,0,0,0.03047,0,0,0,0,0,0,0,0,0,0,0.0604,0.31414,0.36424,0,0,0.04717,0.04578,0,0,0,0,0,0,0,0.07362,0,0,0,0.13824,0.41877,0,0,0,4.69087,0.00013,0.05464,0,0,0.04722,0.74949,0,0,0,0,0,0,0,0.65103,0.13797,0.34652,0.09913,0,0,0.57343,0.20844,4.03105,0.02797,0.60366,0,0,0,3.36151,20.5559,1.11208,0,0,0,0,0.01068,0,0.28203,0,0.29466,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3822,0,5.23742,0,0,0,0.61429,0.03909,0,2.0771,0.11109,0,0,0,0,0,0.15813,1.46575,0,0.01723,0,16.5776,24.0055,0,0.07636,0.12383,0.99288,0.48268,7.0054,0,0.54407,0,0.0236,0,0,0,0,0,0.57769,0,0,0,0,0,0.50233,0,0.06645,0,0.27238,0.23371,0,0,0,0,1.18038,0,0,0,0,0,0.18494,0,0,0,0.12118,0.21077,0.00677,0,0,0.01878,0,0,0,0,0,0,0.25688,0,0.00204,0,0.23759,3.98449,0.05312,0,0,0.08622,0.04792,0.03472,0,0.28749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22079,0,0,0,0,0,0.14385,0,0.00087,0,0
"12",0,0,0,0,0,0,0,0.01664,0.1229,0,0.49551,0,0,0,0,0,0,0,0,0.31854,0,1.78518,0,5.35842,7.62068,0.51714,0,0,0.26802,0.36953,0,0,0.03545,0,0,0,0.33407,0,0,0,0,0,0.02123,0,0,0.88265,0,0,0,0,0,0,0,0,0.00073,0.08284,0,0.0069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06291,0,0,0,0.00646,4.23293,0,0,0,4.83992,0.23811,0,0,0,0.41822,0.42482,0,0,0,0,0,0,0,0,0,2.54507,0,0,0,0.65097,0,0,0,0.70737,0.4052,0,0,3.14882,0.00732,1.49957,0,0,0,0,0,0,0.23543,0,0.27615,0,0,0,0,0,0,0,0,0,0,0.00703,0,0.00046,0.06217,0,0,0,0,0,4.86396,0.00113,0,0,0.20208,0,0,0,0,0,0.01279,0.56116,0,0,0.00721,0,6.18832,0,0,0.00818,0,0,5.11747,0,0,0,1.80852,0,0,0,0,0,1.36649,0,0,0,0,0,0.02439,0,0,0,0,0,0,0,0,0,1.69816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09593,0,0,0,0,0.30828,0,0.02767,0,0,0,0.19789,0.0988,0,0,0,0,0,0,0,0,0.54793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",0,0,0,0,0,0,0,0,0.02194,0,0.247,0,0,0,0,0,0,0,0,0.27472,0,0,0,25.2077,25.4966,3.72333,0,0,11.5909,11.0514,0,0,0,0.04247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19411,0,0,0,0,0,0,0,0,0,0,0,0,0.13293,0,0,0,0,0,0,0,0,0,0,0,0,0.02481,0,0,0,0.96438,0.45756,0.82371,0,0,0,0,0,0,0,5.39148,0.53274,0,0,0.01177,0,0,0,0,0,0.42033,0.12358,0,0,0,1.03431,0,2.58388,0.06651,0.1753,0,0,2.23059,4.8199,6.43945,0,0,0.01001,0,0,0,0,0.35272,0,0.43363,0,0,0,0,0,0,0,0,0.00919,0,0,0,0,0,0,4.44675,0,0,0,1.28937,0.0015,0,0,0.35503,4.43253,0,1.42801,0,0,0,0,0.09964,0,0.54127,0,0.38895,0.0075,0.01764,0.66043,0.03744,2.44512,12.7261,0.01441,2.62766,0,1.30984,0,0,0,0,0.00119,1.22937,0,0,0,0,0,0,0,0.00543,0,1.3424,0.53266,0,0,0,0,1.06306,0,0,0,0,0,0.0189,0,0,0,0,0.04035,0,0,0,0,0,3.06616,0.02987,0,0,0,0,0,0,0,0.06592,1.00917,0.00287,0,0,0,0.42137,0,0,0.01154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32908,0,0,0,0,0,0,0,0.05781,0,0
"14",0,0,0,0,0,0,0,0,0.00569,0,0.00268,0,0,0,0,0,0,0,0,0.06401,0,1.14534,0,3.99196,6.95654,1.69542,0,0,0,0,0,0,1.15816,0,0,0,0,0,0,0,0,0,0.02792,0,0.00167,0.07284,0.02047,0,0,0,0,0,0,0,0.00047,0,0,0.01936,0,0,0,0,0,0,0,0,0,0,0,0.16846,0,0,0,0,0,0,0,0,0,0,0,1.65691,0,0,0,0,0,0,0,0,0.21215,0.0149,0.12642,0,0,0.00221,0.60478,0,0,0,0,0,0,0,0.00017,0.24285,0.80268,0,0,0,0,0,0,0,0.05293,0,0,0,0,10.8491,1.51541,0,0,0,0,0,0,0.15787,0,1.49941,0,0,0,0,0,0,0,0.07749,0,0,0.01674,0,0.00049,0,0,0,0,0,0.00388,6.8086,0.00219,0,0.02377,0.28717,0,0,0,0,0,0.05155,0,0,0,0.05546,0,12.7563,2.39949,0,0.22553,0,1.48698,0,0.02263,1.99986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40962,0,0,0,0,0,0.17788,0,0,0,0,0.03347,0,0,0,0.31739,0,0,0,0,0,0,0,0,0,0,0.13006,0.74442,0.01529,0,0.01025,0,0.1611,0.03868,0,0,0.25141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06957,0,0.48982,0,19.416,10.2272,2.43862,0,0,0.15091,0.52505,0,0,0,0.03069,0,0,0,0,0,0,0,0,2.99485,0,0,0.00168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03352,0,0,0,0.13649,3.7292,0.54818,0,0,0,0,0,0,0,0.66252,0.04083,0,0,0.05392,0,0,0,0,1.88812,0.09929,0.12134,0.07639,17.939,0,0.02,0,4.44858,0.00898,0.16348,0,0,0,2.98788,3.32599,5.5229,0,0,0,0,0.04156,0,0.23259,0,0.44577,0,0,0,0,0,0,0,0,0.09898,0,0,0,0,0,0,0.63621,0,0,0,6.19083,0,0,0.04617,0.13677,0,0,4.69475,0,0,0.02975,2.53515,0,0.00037,0,0,0.31063,0,0.00994,0.26466,0.12573,0.8957,0.00649,0,2.63305,0,0.00172,0,0,0,0,0.00242,0.22876,0,0,0,0,0,0,2.26319,0.01759,0,0,0,0,0,0,0,0.52811,0,0,0,0,0,0.20729,0,0.00711,0,0,0.02359,0,0,0,0,0,0,0,0,0.06091,0,0,0,0,0,0.54515,0.7043,0.01272,0,0,0,0.01439,0.05397,0,0.70952,0,0,0,0.02167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03607,0,0
